word1,word2,label
tissue,web,0
string,succession,0
duty,responsibility,0
bureaus,agency,0
fun,sport,0
student,dig,0
cat,tommy,0
assembly,disassembly,1
park,skyscraper,1
stain,grease,0
concertino,concerto,1
contingency,option,0
switch,switching,0
virtue,vice,1
increase,decrease,1
stockpile,reserve,0
barbarian,rude,0
folly,wisdom,1
turn,issue,0
retail,wholesale,1
regular,irregular,1
cruelty,mercy,1
ascendant,descendant,1
duel,holmgang,0
fate,freedom,1
disconnection,connection,1
foundation,institution,0
modernity,modernism,0
call,yell,0
truth,falsity,1
open,closed,1
forest,woodland,0
fullness,emptiness,1
divestment,investment,1
progress,retreat,1
change,shift,0
gizzard,stomach,0
sieve,drum,0
arch,span,0
oasis,island,0
tackle,attack,0
head,tip,1
ground,figure,1
viewing,model,1
compact,treaty,0
spice,dash,0
trustee,grantor,1
backup,support,0
hair,wool,0
internationalism,nationalism,1
request,demand,0
see,seat,0
perilune,apolune,1
light,swift,0
president,reeve,0
dash,sprint,0
spell,trance,0
uncle,niece,1
loot,pillage,0
impotence,potency,1
reward,penalty,1
reader,referee,0
student,teacher,1
mobilization,demobilization,1
public,private,1
keeper,custodian,0
consonance,harmony,0
nearside,offside,1
capitalism,socialism,1
plastic,elastic,1
objective,target,0
parent,son,1
picture,exposure,0
use,custom,0
static,dynamic,1
masochist,sadist,1
oxidant,antioxidant,1
integrity,probity,0
idealism,cynicism,1
symmetry,asymmetry,1
quality,tone,0
trace,track,0
fanaticism,enthusiasm,0
result,follow,0
bull,bear,1
inferiority,superiority,1
haw,gee,1
conception,misconception,1
individual,collective,1
sunup,sundown,1
footrace,run,0
disembarkation,embarkation,1
language,speech,0
poll,top,0
noise,silence,1
obstacle,barrage,0
nation,land,0
par,bogey,1
boarder,lodger,0
father,daughter,1
event,business,0
insult,trauma,0
voluntarism,intellectualism,1
favorite,least,1
august,aug,0
river,anabranch,0
disregard,attention,1
catch,release,1
recto,verso,1
extensor,flexor,1
fearlessness,fear,1
check,control,0
correlation,relation,0
elevation,reduction,1
tongue,language,0
jump,leap,0
duet,twain,0
sister,brother,1
rhythm,meter,0
reduction,elevation,1
pattern,model,0
longbow,crossbow,1
procedure,product,0
truth,falsehood,1
conformist,dissenter,1
readiness,quickness,0
news,gossip,0
ceiling,floor,1
alias,pseudonym,0
violation,infringement,0
sapwood,heartwood,1
whip,lash,0
highbrow,lowbrow,1
craft,strength,0
consonance,dissonance,1
extension,flexion,1
source,sink,1
expenditure,income,1
ectoparasite,endoparasite,1
fold,enclosure,0
widening,narrowing,1
gross,net,1
kit,kitten,0
lord,subject,1
ability,inability,1
cow,male,1
butch,femme,1
gullet,esophagus,0
woman,dowager,0
pimp,procurer,0
mariner,sailor,0
air,information,0
closeness,remoteness,1
laity,ministry,1
dislike,like,1
payment,evasion,1
being,nonbeing,1
design,idea,0
jinni,genie,0
monkey,mangabey,0
glut,shortage,1
sign,mansion,0
approval,disapproval,1
corona,circle,0
fall,upgrade,1
scandal,slander,0
dispersion,density,1
depot,terminal,0
whole,party,1
elevation,height,0
man,beast,1
inclusion,exclusion,1
cimetidine,tagamet,0
pool,bethesda,0
middle,start,1
desert,barren,0
incompatibility,compatibility,1
carpentry,woodworking,0
start,middle,1
hunger,satiety,1
irregularity,regularity,1
cave,grotto,0
action,inactivity,1
queue,join,0
churchyard,cemetery,0
casket,reliquary,0
unreliability,reliability,1
settlement,adjustment,0
blackness,whiteness,1
figure,physique,0
insomnia,hypersomnia,1
amplitude,size,0
exarchate,eparchy,0
jump,skydive,0
grandmother,grandchild,1
parting,departure,0
open,public,0
grand,small,1
chroma,intensity,0
premium,discount,1
adaptation,fitness,0
congresswoman,representative,0
report,description,0
belt,girdle,0
heterosexuality,homosexuality,1
dependence,independence,1
additive,subtractive,1
disrespect,respect,1
rise,decline,1
generalisation,specialisation,1
face,nerve,0
hood,bonnet,0
satiety,hunger,1
underground,metro,0
command,behest,0
allopathy,homeopathy,1
ancestor,offspring,1
willingness,unwillingness,1
morality,immorality,1
automobile,machine,0
sway,influence,0
administrator,controller,0
demobilization,mobilization,1
elevation,peak,0
strength,potency,0
buy,sell,1
success,failure,1
antagonist,competitor,0
ending,finish,0
contrast,comparison,0
right,obligation,1
irrational,rational,1
curiosity,ignorance,1
minute,general,1
disclaimer,claim,1
noblewoman,nobleman,1
denim,dungaree,0
luxation,dislocation,0
euphemism,dysphemism,1
zither,cittern,1
contrast,analogy,1
space,walk,0
ament,catkin,0
shopping,studio,0
reading,interpretation,0
realm,division,0
trail,tail,0
descendent,ancestor,1
permit,permission,0
depreciation,appreciation,1
park,street,1
happiness,sadness,1
activity,passivity,1
creationism,traducianism,1
inspiration,expiration,1
gap,break,0
disembarkation,boarding,1
cow,bull,1
tragedy,comedy,1
lee,lie,0
serve,obey,0
wrong,right,1
staff,personnel,0
pygmy,giant,1
present,future,1
comedy,drama,1
net,gross,1
humility,modesty,0
pro,con,1
centrifugal,centripetal,1
bulbil,bulblet,0
marshland,marsh,0
girdle,corset,0
euphoria,dysphoria,1
encouragement,discouragement,1
hog,swine,0
capital,stock,0
disability,strength,1
generality,particularity,1
resolution,decision,0
fisherman,fisher,0
appeal,collection,0
dot,point,0
undress,dress,1
roadway,portion,0
player,actor,0
express,local,1
liquid,solid,1
importation,export,1
patronage,custom,0
proprietor,owner,0
apodosis,protasis,1
ease,difficulty,1
leap,spring,0
perigee,apogee,1
femininity,masculinity,1
behaviour,behavior,0
characterization,portrayal,0
cosmetic,paint,0
segregation,integration,1
strike,wave,0
perfection,imperfection,1
activator,inhibitor,1
lip,labium,0
subscript,superscript,1
grease,fat,0
disposition,propensity,0
dishonor,honor,1
middleman,broker,0
raise,fall,1
pond,cistern,0
counting,enumeration,0
concentration,dispersion,1
stanza,englyn,0
triumph,conquest,0
blame,injury,0
gelatin,jelly,0
heteronomy,autonomy,1
desire,grief,0
misconception,conception,1
quiet,loud,1
actualization,realization,0
keno,bingo,0
daughter,son,1
drink,drinking,0
priest,pontifex,0
resistance,impedance,0
opposite,contrary,0
perihelion,aphelion,1
scarcity,abundance,1
authorship,composition,0
modern,old,1
hyphen,slash,0
pitcher,mound,0
rim,center,1
offering,gift,0
surface,interior,1
enrollment,register,0
reliability,unreliability,1
integration,segregation,1
domain,dominion,0
introvert,extrovert,1
hell,heaven,1
pattern,rule,0
copy,original,1
poetry,prose,1
bitters,bitter,0
hobo,vagabond,0
vice,virtue,1
idiot,genius,1
stable,mew,0
roughness,smoothness,1
goods,services,1
comfort,discomfort,1
flexion,extension,1
layman,clergyman,1
burning,combustion,0
dissimilarity,similarity,1
convention,formula,0
local,global,1
eye,regard,0
tone,look,0
creator,creature,1
decrease,growth,1
availability,unavailability,1
excursion,expedition,0
shoal,sandbank,0
decade,ten,0
ornament,grace,0
king,monarch,0
disputation,argument,0
socialism,capitalism,1
initial,final,1
blow,shock,0
obverse,reverse,1
conquest,subjugation,0
preparation,grooming,0
righteousness,unrighteousness,1
suburb,outskirt,0
short,long,1
increase,shrinkage,1
watchtower,beacon,0
gap,spread,0
artificial,natural,1
wave,swing,0
context,isolation,1
stock,standard,0
decline,incline,1
pollex,thumb,0
book,treatise,0
specific,universal,1
wart,verruca,0
analogue,digital,1
screen,blind,0
furze,gorse,0
rancho,hacienda,1
behemoth,monster,0
avenue,boulevard,0
patience,impatience,1
accident,attribute,0
base,nucleotide,0
left,right,1
childhood,age,1
fate,choice,1
passage,fare,0
garbage,resource,1
monism,pluralism,1
oral,written,1
capital,lowercase,1
atheism,theism,1
rich,poor,1
ledge,bench,0
blindness,sight,1
dramaturgy,theater,0
barbarism,culture,1
brotherhood,brethren,0
deposition,precipitation,0
immorality,impurity,0
hash,hashish,0
disapproval,approval,1
courses,class,0
parts,section,0
crew,group,0
assembly,dismantling,1
detention,confinement,0
centralisation,decentralisation,1
mate,match,0
dysphemism,euphemism,1
battleship,liner,0
brightness,radiance,0
warm,cool,1
bay,alcove,0
stadium,arena,1
denial,prosecution,1
retail,report,0
lord,suzerain,0
resurrect,revive,0
frustrate,hinder,0
dishonor,honor,1
enjoy,suffer,1
deny,acknowledge,1
injure,benefit,1
take,draw,0
wish,resent,1
inter,disinter,1
bear,assume,0
align,skew,1
destroy,repair,1
ignore,mention,1
know,recognise,0
break,soften,0
reward,honor,0
stow,hold,0
combine,unite,0
theorize,hypothesize,0
range,reach,0
ordain,enact,0
usher,show,0
adjudicate,judge,0
lose,acquire,1
feel,find,0
change,remain,1
dispose,order,0
quench,light,1
concur,dissent,1
stand,sustain,0
constrain,force,0
impoverish,enrich,1
act,execute,0
reduce,elaborate,1
undress,dress,1
kick,drive,0
laugh,cry,1
condone,excuse,0
hook,unhook,1
negate,support,1
ice,freeze,0
mark,denounce,0
found,abolish,1
precede,succeed,1
sit,rise,1
proscribe,prescribe,1
prohibit,let,1
vibrate,oscillate,0
dissent,agree,1
encounter,battle,0
discharge,convict,1
disallow,permit,1
sit,position,0
mingle,mix,0
have,reject,1
lie,arise,1
have,refrain,1
improve,impair,1
knock,tap,0
can,hire,1
contain,comprise,0
pinch,squeeze,0
reach,strain,0
operate,disengage,1
set,rise,1
enforce,impose,0
deal,hand,0
unite,separate,1
oppose,match,0
shorten,expand,1
withdraw,lock,1
prove,justify,0
button,unbutton,1
steal,slip,0
refrain,move,1
elevate,break,1
thank,bless,0
fail,pass,1
destabilize,stabilize,1
wane,rise,1
enrich,deprive,1
sway,rock,0
please,anger,1
jostle,push,0
take,desist,1
raze,erect,1
forge,form,0
find,supply,0
swim,sink,1
sting,burn,0
unfasten,fasten,1
regurgitate,vomit,0
get,fashion,0
enter,participate,0
target,point,0
chat,gossip,0
mold,forge,0
generalize,specify,1
feature,miss,1
miss,get,1
change,stay,1
recite,declaim,0
boo,clap,1
inflict,administer,0
disintegrate,crumble,0
ban,censor,0
show,prove,0
pocket,steal,0
clear,cloud,1
divest,place,1
check,disagree,1
rise,fall,1
mesh,operate,0
complete,perfect,0
dissociate,associate,1
acquit,convict,1
cloud,clear,1
miss,perceive,1
specialize,diversify,1
enrich,deplete,1
fuse,defuse,1
sanction,support,0
control,predominate,0
centralise,decentralise,1
raise,levy,0
assert,defend,0
close,open,1
subtract,add,1
bivouac,camp,0
disperse,gather,1
bar,stop,0
flourish,develop,0
lock,disengage,1
observe,breach,1
sew,rip,1
hire,pay,0
stick,get,0
unzip,zip,1
flatten,sharpen,1
prohibit,permit,1
massacre,slaughter,0
challenge,question,0
survey,follow,0
confirm,dispute,1
modify,moderate,0
reserve,retain,0
elevate,relegate,1
praise,ridicule,1
resist,surrender,1
discover,find,0
detect,observe,0
impair,damage,0
direct,maneuver,0
feed,starve,1
pack,carry,0
break,observe,1
calculate,figure,0
like,hate,1
draw,write,0
bless,damn,1
demand,question,0
freeze,boil,1
expand,factor,1
float,settle,1
downplay,exaggerate,1
thin,thicken,1
cause,keep,0
conspire,contend,1
drag,trail,0
manage,administer,0
disorder,order,1
cleave,separate,0
stop,begin,1
fall,ascend,1
produce,yield,0
dispose,discard,0
gain,recede,1
flip,switch,0
offend,please,1
relent,stand,1
exaggerate,minimize,1
yank,pull,0
converge,diverge,1
ravage,spoil,0
inhale,exhale,1
dislike,like,1
forget,acquire,1
perform,fulfill,0
regain,lose,1
elude,escape,0
wash,rinse,0
cement,break,1
intend,extend,0
slay,dispatch,0
alive,dead,1
allow,veto,1
accept,refuse,1
oppose,pit,0
exhibit,present,0
frighten,fear,0
sit,arise,1
approximate,approach,0
wish,bid,0
repatriate,exile,1
give,show,0
permit,disallow,1
shoot,charge,0
sweat,toil,0
word,state,0
restate,repeat,0
muster,rally,0
release,immobilize,1
descend,rise,1
disbelieve,believe,1
utilise,apply,0
designate,appoint,0
admonish,inform,0
wedge,free,1
announce,hide,1
hoard,hide,0
court,seek,0
deform,twist,0
tame,subdue,0
allude,indicate,0
open,close,1
find,lose,1
pay,hire,0
love,detest,1
accomplish,reach,0
cease,uphold,1
scatter,crowd,1
minimize,amplify,1
keep,violate,1
swim,settle,1
free,deposit,1
diverge,conform,1
lift,rise,0
stand,yield,1
inter,exhume,1
suffer,enjoy,1
prosper,succeed,0
revive,restore,1
exempt,implement,1
fund,supply,0
quit,stay,1
display,discover,0
meet,satisfy,0
key,identify,0
stretch,load,0
alarm,disturb,0
lodge,free,1
flash,flip,0
bid,offer,0
prove,disprove,1
put,pit,0
omit,include,1
improve,advance,0
disrespect,observe,1
beg,set,1
demonstrate,evidence,0
alter,fix,1
frighten,scare,0
encounter,attack,0
procrastinate,delay,0
sound,try,0
gather,amass,0
salvage,save,0
dethrone,enthrone,1
sample,try,0
withdraw,operate,1
grant,gift,0
express,denote,0
adjudge,hold,0
forget,recall,1
roll,scroll,0
support,cherish,0
shrink,expand,1
fight,push,0
prescribe,appoint,0
supersede,omit,0
believe,suppose,0
present,absent,1
break,mend,1
swear,suspect,1
organize,disorganize,1
skyrocket,plummet,1
disperse,convene,1
bond,bind,0
abandon,leave,0
swoon,lose,0
decline,take,1
consent,refuse,1
succeed,fail,1
show,conceal,1
stop,intercept,0
retrieve,block,1
free,confine,1
urge,cheer,0
increase,drop,1
blow,strike,0
keep,break,1
imply,express,1
necessitate,eliminate,1
dock,undock,1
approximate,draw,0
destroy,make,1
summon,convene,0
absolve,punish,1
observe,violate,1
approve,reject,1
name,make,0
like,abhor,1
scatter,accumulate,1
see,visualize,0
upgrade,demote,1
strip,clean,0
point,hint,0
praise,criticize,1
require,need,0
begin,reintroduce,0
dehumanize,humanize,1
smother,strangle,0
disregard,consider,1
disprove,demonstrate,1
block,retrieve,1
cope,handle,0
corrupt,purify,1
maximize,minimise,1
stretch,tighten,0
recognise,distinguish,0
recede,win,1
experiment,experience,0
plant,devise,0
corrode,consume,0
increase,lessen,1
upgrade,downgrade,1
growl,rumble,0
grant,accord,0
weigh,press,0
see,figure,0
post,set,0
refuse,apply,1
negate,confirm,1
tolerate,brook,0
relegate,raise,1
pin,unpin,1
exacerbate,improve,1
relegate,submit,0
verify,disprove,1
admit,exclude,1
indulge,abstain,1
diminish,cut,0
fix,nail,0
instal,install,0
confirm,disconfirm,1
torment,afflict,0
reprint,reissue,0
boo,applaud,1
dwarf,shrink,0
advance,recede,1
canonize,glorify,0
bestow,accord,0
dictate,suggest,0
recount,mention,0
retrieve,forget,1
trail,float,0
nationalise,denationalise,1
detach,attach,1
worry,assure,1
affirm,negate,1
dash,smash,0
justify,vindicate,0
pull,drive,1
lose,win,1
release,freeze,1
strike,fall,0
ignore,note,1
suggest,evoke,0
employ,use,0
harass,protect,1
sink,float,1
spoil,damage,0
come,depart,1
continue,discontinue,1
manage,handle,0
fall,increase,1
upgrade,break,1
drive,trip,0
flower,bloom,0
exclude,include,1
specify,qualify,0
like,dislike,1
wake,sleep,1
despise,respect,1
stumble,hit,0
inspire,expire,1
rise,set,1
descend,ascend,1
moderate,soften,0
document,power,0
provide,condition,0
watch,ignore,1
reject,sanction,1
matter,weigh,0
prepare,fit,0
worry,reassure,1
except,include,1
coil,fold,0
eliminate,involve,1
register,enroll,0
sustain,uphold,0
speak,say,0
love,despise,1
transfer,give,0
saddle,sell,0
decouple,couple,1
withdraw,remove,0
apply,exempt,1
trust,entrust,0
mutilate,maim,0
prevent,stop,0
identify,place,0
rise,prove,0
impair,decline,0
gag,suffocate,0
clear,convict,1
tip,lean,0
will,disinherit,1
ebb,surge,1
encourage,urge,0
revoke,withdraw,0
improve,exacerbate,1
unplug,connect,1
represent,depict,0
materialize,dematerialize,1
offer,tender,0
pump,breathe,0
make,break,1
allege,adduce,0
shed,slough,0
fold,unfold,1
pilot,navigate,0
relieve,aid,0
trot,drive,0
vanish,sink,0
conduct,oversee,0
fetch,trick,0
obviate,involve,1
undertake,avoid,1
dishearten,cheer,1
claim,forfeit,1
raise,exalt,0
reserve,earmark,0
see,project,0
continue,resume,0
erase,record,1
concur,disagree,1
cause,prevent,1
involve,eliminate,1
meet,avoid,1
wet,dry,1
unscramble,scramble,1
deprive,invest,1
clear,light,0
end,aim,0
steep,infuse,0
amplify,downplay,1
better,decline,1
dress,strip,1
legislate,pass,0
eliminate,demand,1
ravage,plunder,0
flow,course,0
break,make,1
attach,seize,0
stuff,pack,0
include,shut,1
refuse,have,1
decrease,raise,1
stain,paint,0
freeze,free,1
congregate,scatter,1
form,spring,0
displease,please,1
subscribe,support,0
learn,watch,0
regulate,direct,0
detain,release,1
remember,bury,1
harass,badger,0
strip,ransack,0
enforce,relieve,1
shine,fall,0
assure,vouch,0
agree,dissent,1
subdue,conquer,0
humidify,dehumidify,1
screen,sift,0
fight,strive,0
tighten,loosen,1
freeze,release,1
carry,conduct,0
slight,offend,0
lay,arise,1
exceed,fall,1
immobilize,release,1
categorize,classify,0
involve,obviate,1
cope,struggle,0
rescind,revoke,0
manipulate,control,0
abstain,have,1
equip,dismantle,1
handle,helm,0
replenish,fill,0
keep,breach,1
disassemble,assemble,1
deactivate,activate,1
endanger,imperil,0
dry,moisten,1
unravel,tangle,1
slow,slacken,0
differentiate,separate,0
pray,curse,1
run,escape,0
disprove,prove,1
remold,reshape,0
give,take,1
nurture,nourish,0
save,hoard,0
scare,frighten,0
pass,extend,0
lose,find,1
apprehend,catch,0
interpret,expound,0
preface,follow,1
serve,operate,0
turn,swing,0
repatriate,deport,1
reject,admit,1
fold,spread,1
hire,sack,1
release,detain,1
quit,leave,0
have,require,0
insert,remove,1
betray,wander,0
guide,steer,0
unify,divide,1
quit,clear,0
number,total,0
disinherit,leave,1
pull,push,1
cut,veer,0
tutor,teach,0
employ,terminate,1
associate,affiliate,0
ruin,overthrow,0
smother,hide,0
include,exclude,1
move,stick,1
let,permit,0
increase,abate,1
increase,raise,0
forget,mind,1
simulate,pretend,0
fix,set,0
dive,dip,0
turn,wrench,0
forge,fake,0
match,correspond,0
maroon,strand,0
array,order,0
profess,confess,0
settle,float,1
legalise,criminalise,1
value,evaluate,0
avoid,formalize,1
quote,notice,0
delete,record,1
demobilize,mobilize,1
invest,divest,1
enter,embark,0
endure,enjoy,1
ripen,gather,0
release,eject,0
adapt,shape,0
lease,engage,0
guess,believe,0
punish,correct,0
decode,encode,1
set,rig,0
labialize,round,0
run,bleed,0
integrate,perfect,0
deviate,vary,0
couple,uncouple,1
emigrate,immigrate,1
distribute,garner,1
key,describe,0
solder,break,1
contemplate,design,0
risk,endanger,0
overturn,revoke,0
ebb,flood,1
change,exchange,0
resist,obstruct,0
protect,destroy,1
shut,include,1
linger,rush,1
describe,narrate,0
collect,distribute,1
take,refrain,1
recall,think,0
spray,atomize,0
corroborate,contradict,1
attach,detach,1
roll,roam,0
specialise,diversify,1
contend,combat,0
discard,eliminate,0
hope,fear,1
mention,remember,0
run,draw,0
minimize,maximize,1
amuse,occupy,0
reverse,revert,0
overturn,cast,0
clap,hiss,1
debit,credit,1
back,veer,1
overflow,flood,0
jam,block,0
ignore,know,1
extol,laud,0
apply,free,1
classify,confuse,1
draw,repel,1
divide,unify,1
release,hold,1
peal,ring,0
link,dissociate,1
enter,quit,1
embrace,accept,0
unsettle,settle,1
dispose,appoint,0
lessen,increase,1
apprehend,expect,0
obtain,gain,0
excrete,expel,0
make,unmake,1
adjudge,give,0
engage,withdraw,1
ignore,notice,1
reduce,oxidise,1
desist,have,1
halt,start,1
claim,forgo,1
despise,revere,1
dismantle,raise,1
shift,stir,0
enumerate,count,0
renounce,quit,0
adduct,abduct,1
sharpen,blunt,1
confine,release,1
recall,forget,1
conduct,guide,0
bestow,apply,0
bewilder,baffle,0
aggravate,improve,1
form,construct,0
drum,beat,0
applaud,hiss,1
relieve,enforce,1
call,name,0
repeal,suppress,0
limit,confine,0
dispatch,complete,0
labor,work,0
stagnate,work,1
counter,oppose,0
speed,favor,0
breathe,express,0
ignite,kindle,0
east,west,1
liquidate,kill,0
decrypt,encrypt,1
strike,assume,0
ask,eliminate,1
disprove,verify,1
relinquish,keep,1
increase,multiply,0
order,engage,0
vest,divest,1
sustain,contradict,1
stand,fend,0
hear,obey,0
harvest,sow,1
progress,increase,0
run,carry,0
like,love,0
contradict,sustain,1
jam,squeeze,0
demand,strike,0
venerate,revere,0
rejuvenate,age,1
cheer,dishearten,1
offend,observe,1
protest,object,0
pass,evacuate,0
operate,malfunction,1
recede,progress,1
weigh,matter,0
develop,break,0
unify,split,1
hug,cuddle,0
scurry,run,0
believe,doubt,1
forget,think,1
forfeit,gain,1
harmonize,agree,0
take,conduct,0
forget,recollect,1
loom,tower,0
hire,dismiss,1
situate,posit,0
better,surpass,0
preserve,discontinue,1
differ,hold,1
necessitate,demand,0
recall,issue,1
unlock,lock,1
elaborate,expand,0
deck,decorate,0
sanction,reject,1
punish,absolve,1
emphasize,downplay,1
claw,scratch,0
visit,gossip,0
dispose,set,0
grasp,comprehend,0
light,happen,0
dismiss,hire,1
contradict,corroborate,1
dry,wet,1
malfunction,function,1
break,bump,0
rape,assault,0
rest,move,1
sort,type,0
tame,conquer,0
propagate,multiply,0
conflate,combine,0
implement,free,1
room,board,0
feign,assume,0
equalise,match,0
negate,affirm,1
obscure,obliterate,0
cajole,bully,1
allow,refuse,1
arraign,accuse,0
expunge,destroy,0
catch,snare,0
withdraw,advance,1
oxidize,reduce,1
face,avoid,1
sharpen,flatten,1
confine,liberate,1
forbid,disallow,0
answer,correspond,0
repair,break,1
sleep,wake,1
activate,deactivate,1
keep,lose,1
disembark,embark,1
link,disconnect,1
dismiss,employ,1
encourage,discourage,1
minimise,maximise,1
undo,make,1
depict,interpret,0
defend,prosecute,1
shoal,school,0
couple,decouple,1
scramble,unscramble,1
yield,survive,1
disable,enable,1
apply,refuse,1
tangle,unravel,1
absorb,acquire,0
run,idle,1
find,notice,0
certify,decertify,1
employ,fire,1
get,flummox,0
eliminate,ask,1
relax,tense,1
let,keep,1
advise,notify,0
confirm,deny,1
amass,compile,0
write,show,0
ruin,save,1
eliminate,postulate,1
hit,miss,1
satisfy,dissatisfy,1
prevent,conclude,1
conceal,uncover,1
abandon,appropriate,1
apply,appropriate,0
analyse,synthesise,1
withdraw,progress,1
deviate,conform,1
affect,hit,0
raise,relegate,1
conceal,show,1
supinate,pronate,1
sit,stand,1
educate,cultivate,0
arise,lie,1
run,flow,0
begin,complete,1
harbor,shelter,0
malfunction,work,1
relegate,upgrade,1
pass,fall,0
taste,sample,0
forbid,allow,1
disbelieve,reject,0
diversify,specialize,1
suit,dress,0
permit,forbid,1
bend,bind,0
segregate,integrate,1
promote,break,1
downgrade,upgrade,1
bind,unbind,1
magnetize,demagnetize,1
mask,unmask,1
provide,afford,0
air,publicise,0
survive,predecease,1
lock,withdraw,1
act,forbear,1
avenge,retaliate,0
submerge,drown,0
override,destroy,0
praise,disparage,1
slip,steal,0
reserve,resist,0
differentiate,mark,0
operate,maneuver,0
pause,hesitate,0
oscillate,swing,0
suggest,seduce,0
head,tip,1
occupy,invade,0
immigrate,emigrate,1
purchase,buy,0
applaud,boo,1
malfunction,run,1
humanize,dehumanize,1
implement,exempt,1
invent,imitate,1
rouse,charge,0
weep,laugh,1
discharge,enlist,1
whisper,shout,1
incur,enter,0
result,effect,0
accord,reconcile,0
relegate,advance,1
word,express,0
freshen,wear,1
explain,explicate,0
break,fix,1
indicate,obscure,1
order,draft,0
take,grip,0
oscillate,vibrate,0
dock,bob,0
validate,invalidate,1
speed,slow,1
conceive,plan,0
acquire,gain,0
wield,control,0
discharge,fill,1
think,forget,1
separate,unify,1
widen,narrow,1
orient,tailor,0
vandalise,vandalize,0
unfurl,roll,1
build,erect,0
enumerate,relate,0
last,disintegrate,1
discourage,dissuade,0
destroy,restore,1
resist,apply,1
survive,succumb,1
appear,vanish,1
check,learn,0
suppose,speculate,0
assemble,disassemble,1
expand,reduce,1
sound,correct,0
rank,station,0
refrain,act,1
decertify,certify,1
generate,cause,0
accelerate,retard,1
legalize,outlaw,1
parallel,correspond,0
soften,stand,1
divest,vest,1
bestow,conduct,0
spread,gather,1
surrender,withstand,1
suspect,trust,1
detect,find,0
rarefy,condense,1
ship,disembark,1
qualify,specify,0
suckle,nurse,0
overbid,underbid,1
decrease,gain,1
commit,divest,1
require,order,0
tear,snap,0
agitate,move,0
widen,contract,1
relieve,implement,1
bounce,clear,1
vary,fluctuate,0
confirm,fix,0
decompress,compress,1
depart,stay,1
classify,range,0
allow,interdict,1
attenuate,amplify,1
uncouple,couple,1
pulverize,grind,0
retard,accelerate,1
address,petition,0
cut,trend,0
decompose,rot,0
dilute,reduce,0
imagine,assume,0
settle,descend,0
provide,supply,0
abandon,discard,0
compress,uncompress,1
take,reject,1
continue,last,0
see,ensure,0
postulate,take,0
explain,obscure,1
progress,regress,1
dictate,urge,0
answer,face,0
redeem,fulfill,0
demodulate,modulate,1
learn,acquire,0
charter,lease,0
repulse,attract,1
exile,deport,0
expand,thrive,0
empower,authorise,0
overrate,underrate,1
winter,summer,1
strike,take,0
add,deduct,1
formalize,avoid,1
denationalise,nationalise,1
arouse,calm,1
regulate,deregulate,1
reconstruct,remodel,0
connect,unplug,1
pull,commit,0
boycott,sponsor,1
trust,suspect,1
lean,depend,0
designate,assign,0
continue,cease,1
annihilate,create,1
live,populate,0
decline,accept,1
heave,swell,0
hire,fire,1
displace,hire,1
deny,grant,1
deteriorate,recuperate,1
give,make,0
stab,dig,0
abhor,love,1
forgo,follow,1
entertain,maintain,0
intend,strengthen,0
sack,employ,1
characterize,distinguish,0
regulate,govern,0
ask,enquire,0
cripple,disable,0
affirm,contradict,1
disobey,obey,1
choke,swallow,0
pitch,light,0
rank,gross,0
enable,disable,1
elude,avoid,0
rise,lie,1
make,seduce,0
unhitch,hitch,1
shut,shutter,0
consent,decline,1
plot,plant,0
mean,entail,0
forecast,estimate,0
stimulate,calm,1
infect,disinfect,1
depart,come,1
reject,accept,1
betray,denounce,0
wail,howl,0
occupy,concern,0
recognize,reexamine,0
reflect,mediate,0
observe,transgress,1
demote,raise,1
separate,convene,1
impair,improve,1
originate,copy,1
annoy,please,1
offer,propose,0
confront,avoid,1
unbutton,button,1
open,shut,1
escalate,weaken,1
flood,ebb,1
turn,plow,0
divide,multiply,1
burn,bite,0
propagate,generate,0
engage,disengage,1
hasten,delay,1
divorce,marry,1
elucidate,interpret,0
relinquish,hold,1
match,equalize,0
border,approach,0
fulfill,fill,0
avoid,confront,1
retreat,advance,1
reverse,repeal,0
achieve,obtain,0
expire,inspire,1
hook,lift,0
close,complete,0
baffle,frustrate,0
diminish,maximize,1
prescribe,order,0
disinvest,invest,1
violate,keep,1
respect,repute,0
push,labor,0
plat,plan,0
repair,amend,0
assemble,gather,0
acknowledge,deny,1
bash,beat,0
launch,abolish,1
buy,sell,1
campaign,press,0
cut,expand,1
proceed,regress,1
minimize,exaggerate,1
adjust,align,0
secure,plug,0
adapt,coordinate,0
enter,insert,0
decrease,pay,1
exhume,bury,1
succeed,precede,1
pass,bomb,1
obtain,succeed,0
hire,can,1
extend,protrude,0
confute,confirm,1
segregate,mix,1
ravage,waste,0
recreate,animate,0
underestimate,overestimate,1
aid,subsidize,0
procure,obtain,0
get,end,1
glean,obtain,0
fill,perform,0
disregard,neglect,0
glide,float,0
design,plant,0
lay,stand,1
borrow,transfer,1
raze,raise,1
complain,scold,0
jeer,mock,0
appreciate,undervalue,1
give,present,0
shape,influence,0
post,garrison,0
advance,relegate,1
subsist,support,0
confirm,negate,1
enrich,impoverish,1
interfere,clash,0
engage,displace,1
enplane,deplane,1
progress,withdraw,1
tolerate,indulge,0
disintegrate,incorporate,1
incur,avert,1
cover,uncover,1
remove,dispatch,0
tie,untie,1
snarl,snap,0
conjure,bring,0
take,occupy,0
catch,receiver,0
defy,apply,1
invalidate,void,0
benefit,injure,1
attack,assail,0
distrust,rely,1
permit,prevent,1
relegate,elevate,1
associate,dissociate,1
give,move,0
net,gross,1
